rule_level,hour_of_day,day_of_week,failed_logins,src_ip_is_internal,src_ip_reputation,agent_os,event_count_1h,is_fim_event,has_mitre_tag,label
12,5,2,0,0,96,0,4750,0,1,1
10,5,6,0,0,72,0,2870,0,1,1
10,22,4,0,0,58,0,5110,0,1,1
12,4,6,0,0,89,0,2170,0,1,1
13,0,2,0,0,88,1,5110,0,1,1
6,4,6,0,0,70,0,5110,0,1,1
11,23,3,0,0,97,0,5110,0,0,1
4,9,1,0,1,5,0,10,0,0,0
1,16,0,0,1,16,0,10,0,0,0
4,11,3,0,1,6,2,20,0,0,0
9,0,5,0,0,72,0,5110,0,1,1
11,23,2,0,0,57,0,5110,0,1,1
13,1,1,0,0,50,2,5110,0,0,1
1,16,0,0,1,7,0,10,0,0,0
3,16,3,0,1,0,2,10,0,0,0
11,23,1,0,1,53,0,2390,0,0,1
1,13,4,0,1,12,1,10,0,0,0
10,22,1,0,0,74,2,5110,0,1,1
10,1,6,0,0,93,0,1410,0,1,1
9,20,2,0,0,50,1,1030,0,1,1
11,22,4,0,0,88,2,5110,0,1,1
11,2,5,0,0,87,2,5110,0,1,1
3,12,0,0,1,4,0,10,0,0,0
11,19,0,0,0,99,0,5110,0,1,1
14,1,2,0,1,75,1,10,1,1,1
11,2,0,0,0,50,2,5110,0,0,1
8,8,3,0,1,13,1,170,0,0,0
10,19,4,0,0,53,2,5110,0,1,1
2,16,4,0,1,2,0,190,0,0,0
10,19,3,0,0,79,1,5110,0,1,1
9,21,2,0,0,95,1,5110,0,1,1
3,15,3,0,1,1,0,10,0,0,0
11,0,1,0,0,98,2,2710,0,1,1
9,22,1,0,0,92,1,5110,0,1,1
4,18,1,0,0,61,1,5110,0,1,1
11,21,5,0,0,94,2,5110,0,0,1
9,4,0,0,0,74,2,5110,0,1,1
11,21,6,0,0,87,1,5100,0,1,1
9,5,1,0,0,86,0,5110,0,1,1
7,3,2,0,0,98,2,5110,0,1,1
10,21,6,0,0,91,1,5110,0,0,1
9,22,0,0,0,55,1,1350,0,1,1
9,7,2,0,1,16,1,80,0,0,0
9,21,4,0,0,79,2,5110,0,1,1
11,1,6,0,0,97,0,5110,0,1,1
9,23,3,0,0,99,2,5110,0,1,1
6,23,1,0,0,59,2,5110,0,1,1
11,22,3,0,0,62,0,2400,0,1,1
10,23,2,0,0,57,2,5100,0,1,1
1,17,2,0,1,5,1,30,0,0,0
3,15,3,0,1,10,2,150,0,0,0
13,1,3,0,0,66,2,1100,0,1,1
12,21,2,0,0,73,1,5100,0,0,1
11,18,4,0,0,68,1,5100,0,1,1
13,5,0,0,0,81,1,5110,0,1,1
12,19,6,0,1,92,1,2160,0,1,1
9,22,1,0,0,86,0,10,0,0,1
11,19,2,0,1,66,1,2310,0,1,1
2,12,3,0,0,9,2,10,0,0,0
9,1,0,0,0,56,2,1500,0,1,1
6,19,3,0,0,96,2,5110,0,1,1
14,21,3,0,0,98,2,10,0,1,1
12,18,1,0,1,89,2,1160,0,1,1
9,0,4,0,0,74,1,1240,0,0,1
10,21,6,0,0,69,1,1030,0,1,1
5,18,2,0,0,56,1,2090,0,1,1
11,18,5,0,0,56,0,5100,0,0,1
13,0,3,0,0,67,1,5100,0,1,1
1,14,4,0,0,9,1,20,0,0,0
1,10,0,0,1,19,2,40,0,0,0
12,3,2,0,0,71,1,5110,0,1,1
13,2,2,0,0,54,0,5110,0,1,1
9,20,4,0,0,91,0,2370,0,1,1
12,21,6,0,0,53,0,5110,0,1,1
11,0,6,0,0,66,0,5110,0,1,1
9,19,0,0,0,92,0,5110,0,1,1
11,3,3,0,0,90,1,5100,0,0,1
13,1,1,0,0,50,1,5110,0,1,1
11,4,3,0,0,70,2,5110,0,1,1
9,20,6,0,0,70,1,4780,0,1,1
11,23,3,0,1,65,2,1130,0,1,1
13,18,6,0,0,58,1,5100,0,1,1
9,5,2,0,0,80,2,5110,0,0,1
1,14,4,0,1,9,0,40,0,0,0
13,19,2,0,0,58,2,5110,0,1,1
7,0,0,0,0,70,1,5110,0,1,1
5,7,2,0,0,15,0,70,0,0,0
10,22,4,0,0,70,1,5110,0,1,1
11,1,5,0,0,57,0,5110,0,1,1
1,15,0,0,1,17,2,10,0,0,0
3,13,0,0,1,18,0,10,0,0,0
3,23,4,0,0,95,2,2160,0,1,1
5,10,4,0,1,12,0,20,0,0,0
11,4,1,0,0,59,1,5110,0,0,1
10,20,3,0,0,84,0,1110,0,1,1
9,19,5,0,0,95,2,5100,0,1,1
9,5,5,0,0,61,0,2640,0,0,1
4,4,1,0,0,97,2,5110,0,1,1
11,19,3,0,0,76,0,5110,0,1,1
11,22,2,0,0,91,1,5110,0,1,1
10,22,4,0,0,56,2,5110,0,1,1
6,4,0,0,0,75,0,5110,0,0,1
10,20,2,0,0,87,0,5110,0,1,1
9,4,0,0,0,58,2,5110,0,0,1
11,4,1,0,0,66,2,1020,0,1,1
10,22,4,0,0,51,2,5110,0,0,1
11,1,3,0,1,68,2,2240,0,1,1
10,19,3,0,0,67,2,1110,0,1,1
12,1,4,0,0,74,1,5110,0,1,1
9,3,1,0,0,75,2,5110,0,0,1
12,23,1,0,0,51,2,1400,0,1,1
4,9,2,0,1,6,0,10,0,0,0
4,10,4,0,1,8,0,50,0,0,0
5,15,0,0,1,9,1,60,0,0,0
3,21,0,0,0,55,1,4610,0,1,1
10,18,2,0,0,52,0,5110,0,1,1
12,21,5,0,0,73,0,5110,0,1,1
4,9,0,0,1,0,0,100,0,0,0
10,18,0,0,1,97,0,2680,0,1,1
7,23,1,0,0,95,2,5110,0,1,1
10,4,6,0,0,76,0,5110,0,1,1
13,19,2,0,0,89,2,1080,0,1,1
11,2,4,0,0,76,1,1140,0,1,1
13,23,4,0,0,78,1,1350,0,0,1
1,8,3,0,1,8,2,10,0,0,0
5,16,1,0,1,14,1,10,0,0,0
9,19,3,0,0,95,2,5110,0,1,1
12,4,2,0,0,54,0,2530,0,1,1
4,22,5,0,0,99,0,1500,0,1,1
10,23,1,0,0,54,2,5110,0,1,1
13,3,3,0,0,50,2,2900,0,1,1
12,5,4,0,0,74,1,5110,0,1,1
11,1,3,0,0,54,1,5110,0,0,1
10,0,6,0,0,93,0,5110,0,1,1
12,23,2,0,0,90,1,3790,0,1,1
12,4,1,0,1,93,1,1390,0,1,1
4,17,3,0,1,13,2,150,0,1,0
7,7,2,0,0,16,1,10,0,0,0
12,4,6,0,0,94,2,1270,0,1,1
6,3,1,0,0,73,0,800,0,1,1
5,20,5,0,0,58,0,5110,0,1,1
3,21,4,0,0,65,1,5110,0,0,1
9,19,0,0,0,77,1,1350,0,0,1
9,5,4,0,0,61,1,2340,0,1,1
9,5,3,0,1,87,1,2700,0,0,1
9,20,5,0,0,81,0,5110,0,1,1
12,5,6,0,1,87,2,2760,0,0,1
10,20,0,0,0,63,0,5110,0,0,1
11,0,2,0,0,73,2,2700,0,0,1
3,9,2,0,1,1,2,270,0,0,0
9,5,0,0,0,75,1,5110,0,1,1
13,3,3,0,1,88,2,1490,0,1,1
9,4,2,0,0,66,0,5110,0,1,1
12,3,2,0,0,91,1,2010,0,0,1
7,3,0,0,0,74,0,1130,0,1,1
12,1,6,0,0,65,1,2290,0,1,1
9,22,3,0,0,91,0,2170,0,1,1
10,21,1,0,0,90,0,5110,0,1,1
12,18,2,0,0,54,0,4770,0,1,1
7,22,6,0,0,87,2,5110,0,1,1
4,18,0,0,1,17,1,190,0,0,0
13,18,6,0,0,73,1,1210,0,1,1
11,23,6,0,0,60,0,1140,0,1,1
10,2,3,0,0,90,0,5110,0,1,1
13,23,1,0,0,50,0,5110,0,1,1
3,7,1,0,1,11,0,10,0,0,0
12,2,0,0,0,95,1,1180,0,1,1
5,22,2,0,0,75,1,5110,0,1,1
11,20,2,0,0,88,1,1280,0,1,1
13,0,4,0,0,91,2,5110,0,1,1
12,21,3,0,0,78,0,5110,0,1,1
1,9,3,0,1,4,2,180,0,0,0
12,4,5,0,0,66,0,5100,0,1,1
11,23,1,0,1,86,1,2900,0,1,1
1,18,3,0,1,10,2,10,0,0,0
4,14,0,0,1,12,0,10,0,0,0
10,18,1,0,0,94,2,5110,0,1,1
3,12,0,0,1,1,0,100,0,0,0
9,1,5,0,0,52,2,5110,0,1,1
10,3,5,0,0,84,2,5110,0,1,1
12,18,2,0,0,75,1,5110,0,1,1
9,4,5,0,0,98,2,5110,0,1,1
12,20,2,0,0,52,0,5100,0,1,1
11,19,2,0,0,56,0,1400,0,1,1
11,3,5,0,0,89,2,5100,0,1,1
3,11,0,0,0,11,2,10,0,0,0
10,21,0,0,0,94,0,5110,0,1,1
10,22,6,0,1,82,1,1330,0,0,1
10,23,4,0,0,73,0,1370,0,1,1
6,1,4,0,0,81,2,5110,0,1,1
3,15,3,0,0,17,1,110,0,0,0
12,5,6,0,1,60,0,2590,0,1,1
12,3,4,0,0,66,0,5100,0,1,1
13,22,4,0,0,83,2,5100,0,1,1
11,0,4,0,0,70,1,5110,0,1,1
7,20,6,0,0,61,1,5110,0,1,1
11,2,2,0,0,67,1,5110,0,1,1
10,19,4,0,0,91,1,5110,0,1,1
1,17,1,0,1,10,1,40,0,0,0
10,0,0,0,0,76,1,5110,0,0,1
12,19,4,0,0,84,0,5110,0,1,1
7,2,6,0,0,96,0,5100,0,1,1
9,23,3,0,0,60,2,5110,0,1,1
10,23,0,0,0,52,0,5110,0,1,1
12,19,5,0,0,53,1,5110,0,1,1
11,22,5,0,0,73,1,5110,0,1,1
11,1,2,0,1,50,1,1020,0,1,1
12,1,6,0,0,55,1,2400,0,1,1
13,23,3,0,0,88,1,5110,0,0,1
12,2,5,0,0,66,1,1450,0,1,1
5,11,0,0,1,19,0,70,0,0,0
9,5,6,0,0,64,1,5110,0,1,1
11,5,5,0,0,92,0,5110,0,1,1
10,0,2,0,1,55,2,1450,0,0,1
10,2,2,0,0,90,1,4430,0,1,1
12,5,6,0,1,82,1,2780,0,1,1
11,22,3,0,0,85,1,4770,0,1,1
9,21,0,0,0,99,0,5110,0,0,1
12,21,2,0,0,57,2,4490,0,1,1
5,11,1,0,0,18,1,10,0,0,0
9,2,4,0,0,54,2,5110,0,1,1
10,5,2,0,0,82,1,5110,0,0,1
13,19,3,0,0,73,1,5110,0,1,1
9,3,2,0,0,73,1,5110,0,1,1
13,3,3,0,0,85,0,5100,0,0,1
12,19,6,0,0,68,0,5110,0,1,1
2,9,0,0,1,17,1,10,0,0,0
13,1,3,0,1,53,1,1420,0,1,1
7,18,1,0,0,82,2,5110,0,1,1
10,3,3,0,1,53,0,1230,0,1,1
10,0,6,0,0,91,0,5110,0,1,1
12,22,0,0,0,69,1,1410,0,0,1
5,9,4,0,0,10,1,10,0,1,0
11,4,5,0,0,82,1,2740,0,1,1
10,20,3,0,0,52,0,5110,0,1,1
1,12,3,0,1,16,0,10,0,0,0
13,19,5,0,0,84,0,5110,0,1,1
8,9,4,0,0,1,0,30,0,0,0
4,5,0,0,0,90,2,1140,0,1,1
1,11,3,0,1,14,1,10,0,0,0
10,19,5,0,0,88,2,2030,0,1,1
9,3,2,0,0,79,1,1000,0,0,1
7,19,5,0,0,69,1,5110,0,0,1
10,20,4,0,0,90,0,5110,0,1,1
10,1,3,0,0,67,0,5110,0,1,1
13,19,5,0,0,54,2,5110,0,1,1
11,0,6,0,0,81,0,5110,0,1,1
13,22,5,0,0,62,0,5110,0,0,1
11,20,0,0,0,96,2,5110,0,1,1
3,16,0,0,1,2,2,160,0,0,0
11,23,1,0,0,76,0,4510,0,1,1
10,4,0,0,0,64,2,4380,0,1,1
5,3,0,0,0,84,1,5090,0,1,1
3,17,1,0,1,19,1,40,0,0,0
10,19,1,0,0,52,0,5110,0,1,1
11,2,5,0,0,75,0,5110,0,1,1
10,0,5,0,0,73,1,5110,0,1,1
8,21,3,0,1,54,2,2600,0,0,1
1,14,4,0,1,12,1,2630,0,0,0
7,3,0,0,0,66,0,5100,0,1,1
11,5,1,0,0,63,1,5110,0,1,1
9,19,3,0,0,66,0,5110,0,1,1
1,13,2,0,1,3,1,10,0,0,0
7,18,1,0,0,99,2,5110,0,1,1
4,2,4,0,0,94,0,5110,0,1,1
8,15,1,0,1,17,1,10,0,0,0
2,13,1,0,1,10,0,160,0,0,0
10,3,1,0,0,70,1,5110,0,1,1
13,20,2,0,0,67,1,5110,0,1,1
1,11,1,0,1,7,1,190,0,0,0
13,1,3,0,0,66,1,5110,0,1,1
4,12,3,0,1,13,0,10,0,0,0
10,20,0,0,0,95,2,5110,0,0,1
13,2,0,0,0,64,1,1250,0,0,1
3,23,0,0,0,73,1,5110,0,1,1
11,1,0,0,0,55,1,5110,0,0,1
12,21,1,0,0,92,1,5110,0,1,1
9,20,6,0,0,69,0,4810,0,1,1
9,1,6,0,0,85,1,5110,0,1,1
9,18,3,0,0,58,2,5110,0,1,1
11,1,6,0,0,52,1,2300,0,1,1
3,12,3,0,1,5,0,10,0,0,0
5,13,0,0,0,18,2,10,0,0,0
3,0,2,0,0,84,0,5110,0,1,1
5,3,2,0,0,99,0,5110,0,0,1
1,13,4,0,0,17,0,10,0,0,0
11,23,0,0,0,76,1,1240,0,0,1
10,22,5,0,0,83,2,5110,0,1,1
2,9,0,0,0,4,0,670,0,1,0
9,22,1,0,0,79,2,5110,0,1,1
9,1,2,0,0,56,1,1300,0,0,1
10,1,4,0,0,98,0,5110,0,0,1
13,4,6,0,0,67,1,5110,0,1,1
9,21,2,0,0,94,0,5100,0,0,1
1,14,2,0,1,4,2,530,0,0,0
6,21,0,0,0,87,2,5100,0,0,1
4,14,0,0,1,5,2,10,0,0,0
13,18,4,0,0,53,0,5110,0,1,1
4,7,0,0,1,5,2,10,0,0,0
12,18,0,0,0,96,2,5110,0,1,1
11,5,0,0,1,93,2,2940,0,0,1
3,13,2,0,0,19,0,40,0,0,0
12,5,1,0,0,74,0,5110,0,1,1
12,19,0,0,0,95,1,5110,0,0,1
9,2,2,0,0,91,1,5110,0,0,1
11,5,3,0,0,99,2,5090,0,1,1
5,9,1,0,0,0,2,10,0,0,0
13,20,0,0,0,99,1,5110,0,1,1
3,15,4,0,1,10,0,10,0,0,0
13,2,0,0,0,64,2,5110,0,1,1
11,18,3,0,0,80,2,5100,0,1,1
12,0,1,0,0,55,0,4540,0,0,1
9,22,3,0,0,61,0,2020,0,1,1
9,2,1,0,0,77,2,5110,0,1,1
10,19,3,0,0,88,1,5100,0,0,1
5,16,4,0,1,14,1,90,0,0,0
4,18,5,0,1,72,2,2980,0,1,1
3,13,2,0,1,1,1,10,0,0,0
4,16,3,0,1,8,0,10,0,0,0
11,4,5,0,0,52,2,5110,0,1,1
10,3,3,0,0,88,2,2140,0,1,1
5,10,2,0,0,5,0,30,0,0,0
11,3,0,0,0,63,1,4350,0,1,1
12,2,1,0,0,93,0,5110,0,1,1
9,19,4,0,0,75,1,5110,0,0,1
11,4,3,0,0,85,0,5110,0,1,1
6,19,2,0,0,91,0,5100,0,1,1
10,3,1,0,0,75,1,5110,0,1,1
9,18,6,0,0,80,1,5110,0,1,1
3,13,1,0,0,2,2,20,0,0,0
9,2,0,0,1,54,2,2460,0,0,1
10,20,1,0,0,54,1,5110,0,1,1
10,20,0,0,0,75,0,1100,0,1,1
4,5,6,0,0,78,1,5110,0,1,1
10,19,0,0,1,92,2,1380,0,0,1
13,2,1,0,0,93,1,5110,0,0,1
12,19,1,0,0,69,0,5110,0,1,1
12,22,6,0,0,67,0,5110,0,1,1
1,11,0,0,1,12,1,30,0,0,0
9,23,5,0,0,75,0,1080,0,1,1
12,1,2,0,0,76,0,5110,0,0,1
13,22,2,0,1,52,1,2620,0,1,1
10,1,0,0,0,72,2,5110,0,1,1
12,4,4,0,1,58,2,2410,0,1,1
9,2,6,0,0,52,0,5110,0,1,1
12,3,6,0,0,81,0,5110,0,1,1
3,15,0,0,1,15,1,10,0,0,0
3,16,3,0,1,4,1,110,0,0,0
11,2,6,0,1,73,0,2440,0,0,1
13,2,4,0,0,75,2,5110,0,1,1
5,17,3,0,1,19,2,20,0,0,0
9,20,5,0,0,68,0,2030,0,1,1
5,15,2,0,1,13,1,20,0,0,0
10,10,4,0,1,9,0,60,0,0,0
12,18,6,0,0,90,2,4510,0,1,1
11,22,4,0,0,87,1,5110,0,1,1
11,18,1,0,0,82,2,5110,0,1,1
9,18,3,0,0,58,0,2470,0,0,1
11,2,5,0,0,70,1,4500,0,1,1
9,22,0,0,1,56,0,1710,0,0,1
11,1,2,0,0,60,2,2470,0,0,1
12,19,6,0,0,84,0,5110,0,1,1
9,1,3,0,1,80,2,1200,0,0,1
11,23,5,0,1,76,1,2220,0,0,1
8,0,2,0,0,69,1,5110,0,1,1
11,20,0,0,1,57,1,2260,0,1,1
12,23,2,0,0,77,2,2210,0,0,1
12,22,2,0,0,65,0,5110,0,1,1
11,2,6,0,0,84,1,5110,0,1,1
2,16,4,0,1,8,0,10,0,0,0
9,21,6,0,0,55,0,5110,0,1,1
5,2,5,0,0,98,1,5110,0,1,1
6,19,0,0,0,69,0,5100,0,1,1
3,10,3,0,1,13,1,70,0,0,0
10,2,6,0,0,90,0,5110,0,1,1
11,19,1,0,0,94,0,5110,0,1,1
9,0,1,0,1,77,2,1410,0,1,1
3,14,2,0,1,2,1,50,0,0,0
9,18,6,0,1,92,0,1220,0,1,1
10,3,0,0,0,74,0,5110,0,0,1
4,20,1,0,0,81,0,5110,0,0,1
7,21,4,0,0,57,1,5100,0,1,1
13,22,3,0,0,59,1,5100,0,1,1
9,2,4,0,0,83,0,5100,0,1,1
13,18,1,0,0,65,0,5110,0,1,1
10,4,5,0,0,63,2,1190,0,1,1
10,18,0,0,0,96,1,5110,0,1,1
4,8,1,0,1,19,2,270,0,0,0
14,23,6,0,1,83,0,40,0,1,1
7,5,2,0,0,54,2,5110,0,1,1
10,18,4,0,0,87,0,5110,0,1,1
5,11,4,0,1,19,2,40,0,0,0
11,19,5,0,0,78,0,2300,0,1,1
5,14,2,0,0,19,0,20,0,0,0
3,11,1,0,1,15,1,30,0,0,0
8,3,3,0,0,79,0,5110,0,0,1
11,3,2,0,0,54,0,1310,0,1,1
6,4,6,0,0,67,2,5110,0,0,1
9,4,5,0,0,95,2,5110,0,1,1
13,20,1,0,0,87,2,5110,0,0,1
1,10,3,0,0,9,1,20,0,0,0
13,0,5,0,0,92,1,1270,0,1,1
10,23,6,0,0,86,2,5100,0,1,1
12,0,1,0,0,64,2,5110,0,0,1
9,23,4,0,0,90,0,5110,0,1,1
12,1,2,0,0,70,2,5110,0,1,1
9,0,6,0,0,99,0,5110,0,1,1
10,23,4,0,1,90,1,1160,0,1,1
12,5,3,0,0,64,1,5110,0,1,1
11,22,2,0,0,85,2,5110,0,1,1
9,22,0,0,0,71,0,5110,0,0,1
10,0,5,0,0,86,1,5110,0,1,1
9,20,2,0,0,78,2,5110,0,0,1
9,1,4,0,0,78,0,2680,0,1,1
4,14,1,0,1,8,1,220,0,0,0
11,23,2,0,0,77,1,5110,0,0,1
7,3,0,0,0,52,1,5110,0,1,1
10,0,1,0,0,93,0,5100,0,0,1
9,20,0,0,0,52,0,5110,0,0,1
9,21,5,0,0,54,0,5110,0,1,1
6,5,2,0,0,78,2,5100,0,1,1
13,2,5,0,0,83,2,5110,0,1,1
13,21,3,0,0,98,1,5110,0,1,1
3,0,4,0,0,66,0,5110,0,1,1
12,5,2,0,0,52,1,5110,0,1,1
13,19,1,0,0,88,1,2260,0,1,1
12,5,0,0,0,85,2,5110,0,1,1
12,3,6,0,0,59,1,2280,0,1,1
12,5,5,0,0,51,0,150,0,0,1
13,2,5,0,0,69,1,5110,0,1,1
13,4,6,0,0,95,0,5110,0,0,1
9,1,6,0,0,66,0,5100,0,1,1
12,21,6,0,0,61,0,5110,0,0,1
5,13,2,0,1,15,0,10,0,0,0
5,18,1,0,0,17,2,50,0,0,0
14,18,0,0,0,87,1,40,0,1,1
10,21,1,0,0,85,1,5110,0,1,1
11,20,4,0,0,67,2,5110,0,0,1
9,4,1,0,0,63,1,5110,0,0,1
10,2,6,0,0,72,1,5110,0,1,1
3,15,2,0,1,9,1,70,0,0,0
12,19,0,0,0,89,0,5110,0,0,1
9,4,3,0,0,56,0,5100,0,1,1
12,2,0,0,0,82,1,5110,0,0,1
8,19,6,0,0,90,1,2160,0,1,1
13,18,3,0,0,73,2,2500,0,1,1
12,21,2,0,0,85,1,2660,0,1,1
13,18,4,0,0,63,0,5110,0,1,1
11,0,0,0,0,82,0,760,0,1,1
3,10,3,0,0,6,0,10,0,0,0
13,20,5,0,0,70,2,5110,0,1,1
12,21,2,0,0,65,0,5110,0,0,1
12,22,3,0,0,84,2,4660,0,1,1
5,7,2,0,0,1,1,80,0,0,0
9,4,1,0,0,62,1,2040,0,1,1
5,14,2,0,1,12,2,70,0,0,0
9,2,4,0,0,89,0,5110,0,1,1
9,21,0,0,0,73,2,5110,0,1,1
12,18,1,0,0,74,1,2430,0,1,1
14,1,5,0,0,50,1,30,0,1,1
10,0,1,0,0,88,1,2300,0,1,1
11,18,4,0,0,63,2,5110,0,1,1
2,10,2,0,1,17,1,10,0,0,0
4,7,1,0,1,10,2,30,0,0,0
13,3,4,0,1,55,0,250,0,1,1
1,16,2,0,1,12,1,10,0,0,0
4,15,4,0,1,13,1,10,0,0,0
12,3,5,0,1,70,2,2220,0,1,1
10,18,6,0,0,98,1,5110,0,0,1
9,3,1,0,0,95,0,2140,0,1,1
10,5,4,0,0,64,1,5110,0,0,1
12,1,0,0,1,94,0,1450,0,1,1
10,19,2,0,0,78,0,5110,0,1,1
11,1,2,0,0,79,1,5110,0,0,1
5,2,4,0,0,74,0,1270,0,1,1
13,1,3,0,0,66,2,5110,0,1,1
9,2,6,0,1,88,0,2050,0,1,1
2,10,0,0,0,13,2,40,0,0,0
9,0,5,0,0,55,0,5100,0,1,1
10,19,6,0,0,76,0,5100,0,0,1
13,18,2,0,0,98,2,2610,0,1,1
11,21,6,0,0,61,0,5110,0,0,1
8,12,0,0,1,9,0,20,0,0,0
13,20,3,0,0,58,2,5110,0,1,1
8,2,4,0,0,64,2,5110,0,1,1
12,1,0,0,0,54,2,950,0,0,1
12,3,4,0,0,62,0,4820,0,1,1
11,3,3,0,0,53,1,4790,0,0,1
14,1,1,0,0,94,1,20,0,1,1
7,3,6,0,0,97,1,5110,0,1,1
2,15,1,0,1,8,2,10,0,0,0
11,2,3,0,0,71,2,5100,0,1,1
2,17,0,0,1,9,1,10,0,0,0
12,22,4,0,0,73,2,5110,0,1,1
9,20,3,0,0,71,2,4790,0,1,1
13,4,6,0,0,56,1,1260,0,1,1
9,5,4,0,0,89,0,5110,0,1,1
9,3,6,0,0,59,2,1330,0,1,1
10,1,3,0,0,93,1,5110,0,1,1
9,22,2,0,0,68,0,4390,0,1,1
10,3,6,0,0,92,0,5110,0,1,1
9,3,3,0,0,99,0,5110,0,0,1
11,21,6,0,0,54,0,5100,0,1,1
12,19,3,0,0,68,2,5110,0,1,1
9,20,3,0,0,77,2,1480,0,1,1
9,20,1,0,0,98,1,5100,0,1,1
12,20,0,0,0,94,0,5110,0,1,1
5,15,2,0,1,10,0,230,0,0,0
11,1,5,0,0,95,1,5110,0,1,1
3,17,4,0,1,16,1,90,0,0,0
10,18,2,0,0,70,0,5110,0,1,1
13,21,6,0,0,67,2,5100,0,1,1
10,22,3,0,0,59,1,5110,0,1,1
10,19,2,0,0,69,1,5110,0,1,1
12,2,3,0,0,66,1,5110,0,1,1
12,20,2,0,0,71,2,5110,0,0,1
14,1,4,0,1,59,1,40,0,1,1
10,22,5,0,0,76,0,1130,0,1,1
2,7,3,0,1,2,1,80,0,0,0
10,18,5,0,0,97,0,1450,0,1,1
11,3,2,0,0,77,0,5110,0,1,1
9,2,6,0,1,91,1,1310,0,1,1
1,13,0,0,1,8,0,140,0,1,0
5,17,2,0,1,17,1,250,0,1,0
11,19,4,0,0,86,0,10,0,1,1
11,20,0,0,0,84,1,2650,0,1,1
9,4,5,0,0,92,2,2740,0,1,1
10,22,0,0,0,78,2,5110,0,1,1
13,22,5,0,0,86,2,5110,0,1,1
11,5,2,0,0,91,2,1170,0,0,1
11,2,2,0,0,99,2,5110,0,1,1
11,0,6,0,0,94,1,5110,0,1,1
9,18,5,0,0,58,0,5110,0,1,1
13,23,2,0,0,94,1,5110,0,1,1
9,1,3,0,0,97,1,5110,0,0,1
4,11,1,0,1,2,0,10,0,0,0
2,14,4,0,1,18,2,50,0,0,0
4,2,2,0,0,98,0,4470,0,1,1
9,4,0,0,0,75,1,5110,0,1,1
13,19,1,0,0,55,2,5110,0,1,1
7,21,1,0,0,55,2,5110,0,1,1
13,4,4,0,0,66,2,5110,0,1,1
13,4,5,0,0,76,1,5090,0,0,1
13,23,6,0,1,99,0,2070,0,1,1
12,0,4,0,1,68,2,230,0,1,1
9,5,4,0,0,69,1,5110,0,1,1
11,2,6,0,0,52,2,2770,0,1,1
9,5,2,0,0,64,2,1380,0,1,1
13,2,0,0,0,91,2,5100,0,1,1
10,5,5,0,0,87,1,5110,0,1,1
10,22,4,0,0,95,0,5110,0,1,1
9,20,5,0,0,63,0,5110,0,1,1
4,10,0,0,0,0,0,60,0,0,0
13,2,0,0,0,89,0,5110,0,1,1
9,22,0,0,0,99,2,5110,0,0,1
3,16,3,0,1,10,0,130,0,0,0
9,3,5,0,0,97,2,5110,0,1,1
9,3,6,0,0,86,0,5110,0,1,1
11,5,5,0,0,55,0,4500,0,1,1
1,7,0,0,1,14,1,10,0,0,0
1,9,1,0,1,3,0,10,0,0,0
9,2,2,0,1,58,0,2880,0,1,1
1,13,0,0,1,10,1,60,0,0,0
10,21,3,0,0,81,0,5100,0,1,1
11,0,0,0,0,58,2,5110,0,1,1
12,4,1,0,0,93,0,5110,0,1,1
11,22,5,0,0,65,0,5110,0,0,1
3,16,2,0,1,15,2,10,0,0,0
11,0,5,0,0,85,1,5110,0,1,1
10,1,1,0,0,89,0,5110,0,1,1
11,4,6,0,0,65,2,1430,0,1,1
12,19,5,0,0,84,1,5110,0,1,1
9,21,3,0,0,99,0,5110,0,1,1
11,22,4,0,0,76,0,4770,0,1,1
9,18,2,0,0,73,1,5110,0,1,1
1,12,1,0,0,5,2,120,0,0,0
9,4,4,0,0,94,1,5110,0,0,1
10,23,6,0,0,97,1,5110,0,1,1
13,0,4,0,0,93,0,5110,0,1,1
11,20,1,0,0,76,1,5110,0,1,1
11,5,2,0,0,85,2,2370,0,0,1
11,3,1,0,0,51,0,5100,0,0,1
11,21,6,0,0,56,1,5110,0,0,1
5,12,0,0,1,4,2,10,1,0,0
9,4,3,0,1,66,0,2380,0,0,1
2,16,2,0,1,12,2,170,0,1,0
10,19,4,0,0,85,2,5110,0,1,1
5,17,2,0,1,9,1,10,0,0,0
11,4,6,0,0,77,2,5110,0,0,1
11,0,1,0,0,76,2,5100,0,1,1
6,23,3,0,1,97,2,2180,0,1,1
12,1,5,0,0,92,2,5110,0,1,1
13,19,3,0,0,76,2,5100,0,1,1
7,22,2,0,0,70,1,4780,0,1,1
5,7,4,0,1,19,1,110,0,0,0
4,13,4,0,1,13,2,300,0,1,0
5,1,6,0,0,61,0,5110,0,1,1
12,5,5,0,0,65,0,5110,0,0,1
13,0,2,0,0,74,2,5110,0,1,1
11,18,2,0,0,58,2,5110,0,1,1
12,5,1,0,0,74,2,5110,0,1,1
9,16,2,0,0,10,1,350,0,0,0
11,15,2,0,1,16,2,30,0,0,0
1,13,3,0,1,17,1,100,0,0,0
12,0,6,0,0,89,1,5110,0,0,1
6,10,2,0,0,16,0,90,0,0,0
12,5,5,0,0,51,1,5100,0,1,1
9,18,4,0,0,72,2,5110,0,1,1
10,18,1,0,0,80,0,2000,0,0,1
9,22,5,0,0,79,1,5110,0,1,1
10,0,0,0,0,80,0,5110,0,1,1
